REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2026-08-20 18:05:00,9668.99,83.36,TRADE
NSW1,2026-08-20 18:10:00,9582.42,81.81,TRADE
NSW1,2026-08-20 18:15:00,9615.3,78.59,TRADE
NSW1,2026-08-20 18:20:00,9602.32,83.36,TRADE
NSW1,2026-08-20 18:25:00,9669.65,83.36,TRADE
NSW1,2026-08-20 18:30:00,9764.84,83.36,TRADE
NSW1,2026-08-20 18:35:00,9762.48,80.77,TRADE
NSW1,2026-08-20 18:40:00,9611.97,77.03,TRADE
NSW1,2026-08-20 18:45:00,9704.63,83.36,TRADE
NSW1,2026-08-20 18:50:00,9680.88,83.36,TRADE
NSW1,2026-08-20 18:55:00,9654.84,83.36,TRADE
NSW1,2026-08-20 19:00:00,9597.46,83.36,TRADE
NSW1,2026-08-20 19:05:00,9521.12,83.36,TRADE
NSW1,2026-08-20 19:10:00,9457.25,83.36,TRADE
NSW1,2026-08-20 19:15:00,9473.86,81.44,TRADE
NSW1,2026-08-20 19:20:00,9500.18,83.36,TRADE
NSW1,2026-08-20 19:25:00,9444.79,77.25,TRADE
NSW1,2026-08-20 19:30:00,9506.17,78.82,TRADE
NSW1,2026-08-20 19:35:00,9385.18,73.62,TRADE
NSW1,2026-08-20 19:40:00,9400.21,88.28,TRADE
NSW1,2026-08-20 19:45:00,9313.72,84.58,TRADE
NSW1,2026-08-20 19:50:00,9304.49,90.45,TRADE
NSW1,2026-08-20 19:55:00,9286.46,93.36,TRADE
NSW1,2026-08-20 20:00:00,9229.92,89.67,TRADE
NSW1,2026-08-20 20:05:00,9259.29,79.56,TRADE
NSW1,2026-08-20 20:10:00,9223.65,82.01,TRADE
NSW1,2026-08-20 20:15:00,9322.7,96.07,TRADE
NSW1,2026-08-20 20:20:00,9209.3,93.13,TRADE
NSW1,2026-08-20 20:25:00,9173.71,96.92,TRADE
NSW1,2026-08-20 20:30:00,9225.39,97.2,TRADE
NSW1,2026-08-20 20:35:00,9219.0,97.55,TRADE
NSW1,2026-08-20 20:40:00,9161.35,94.27,TRADE
NSW1,2026-08-20 20:45:00,9114.06,80.93,TRADE
NSW1,2026-08-20 20:50:00,9104.93,79.7,TRADE
NSW1,2026-08-20 20:55:00,9132.92,95.65,TRADE
NSW1,2026-08-20 21:00:00,9038.08,95.76,TRADE
NSW1,2026-08-20 21:05:00,8987.08,96.88,TRADE
NSW1,2026-08-20 21:10:00,9023.8,97.63,TRADE
NSW1,2026-08-20 21:15:00,8916.66,97.55,TRADE
NSW1,2026-08-20 21:20:00,8868.69,97.55,TRADE
NSW1,2026-08-20 21:25:00,8795.29,92.2,TRADE
NSW1,2026-08-20 21:30:00,8763.74,85.95,TRADE
NSW1,2026-08-20 21:35:00,8703.23,93.08,TRADE
NSW1,2026-08-20 21:40:00,8656.09,93.76,TRADE
NSW1,2026-08-20 21:45:00,8611.47,85.68,TRADE
NSW1,2026-08-20 21:50:00,8588.75,84.79,TRADE
NSW1,2026-08-20 21:55:00,8515.79,83.51,TRADE
NSW1,2026-08-20 22:00:00,8455.08,83.36,TRADE
NSW1,2026-08-20 22:05:00,8469.93,92.74,TRADE
NSW1,2026-08-20 22:10:00,8414.36,83.36,TRADE
NSW1,2026-08-20 22:15:00,8524.63,83.36,TRADE
NSW1,2026-08-20 22:20:00,8526.39,83.36,TRADE
NSW1,2026-08-20 22:25:00,8468.39,87.87,TRADE
NSW1,2026-08-20 22:30:00,8378.49,80.52,TRADE
NSW1,2026-08-20 22:35:00,8307.47,79.16,TRADE
NSW1,2026-08-20 22:40:00,8333.43,70.76,TRADE
NSW1,2026-08-20 22:45:00,8272.21,71.05,TRADE
NSW1,2026-08-20 22:50:00,8258.81,68.19,TRADE
NSW1,2026-08-20 22:55:00,8189.84,63.22,TRADE
NSW1,2026-08-20 23:00:00,8199.81,67.75,TRADE
NSW1,2026-08-20 23:05:00,8183.23,72.56,TRADE
NSW1,2026-08-20 23:10:00,8156.3,71.49,TRADE
NSW1,2026-08-20 23:15:00,8041.14,69.86,TRADE
NSW1,2026-08-20 23:20:00,8007.98,69.46,TRADE
NSW1,2026-08-20 23:25:00,7940.68,64.95,TRADE
NSW1,2026-08-20 23:30:00,7944.66,61.02,TRADE
NSW1,2026-08-20 23:35:00,7928.96,64.95,TRADE
NSW1,2026-08-20 23:40:00,7888.51,64.95,TRADE
NSW1,2026-08-20 23:45:00,7835.98,59.26,TRADE
NSW1,2026-08-20 23:50:00,7786.57,48.63,TRADE
NSW1,2026-08-20 23:55:00,7758.06,58.63,TRADE
NSW1,2026-08-21 00:00:00,7744.98,59.76,TRADE
NSW1,2026-08-21 00:05:00,7763.51,69.18,TRADE
NSW1,2026-08-21 00:10:00,7790.73,69.35,TRADE
NSW1,2026-08-21 00:15:00,7807.04,68.97,TRADE
NSW1,2026-08-21 00:20:00,7745.39,68.55,TRADE
NSW1,2026-08-21 00:25:00,7788.43,69.48,TRADE
NSW1,2026-08-21 00:30:00,7768.85,66.15,TRADE
NSW1,2026-08-21 00:35:00,7710.92,66.9,TRADE
NSW1,2026-08-21 00:40:00,7719.26,69.94,TRADE
NSW1,2026-08-21 00:45:00,7692.22,70.0,TRADE
NSW1,2026-08-21 00:50:00,7556.25,61.02,TRADE
NSW1,2026-08-21 00:55:00,7525.47,46.65,TRADE
NSW1,2026-08-21 01:00:00,7490.03,60.39,TRADE
NSW1,2026-08-21 01:05:00,7451.16,46.65,TRADE
NSW1,2026-08-21 01:10:00,7490.54,57.44,TRADE
NSW1,2026-08-21 01:15:00,7393.15,56.01,TRADE
NSW1,2026-08-21 01:20:00,7348.18,54.91,TRADE
NSW1,2026-08-21 01:25:00,7331.98,61.02,TRADE
NSW1,2026-08-21 01:30:00,7257.46,46.65,TRADE
NSW1,2026-08-21 01:35:00,7253.15,46.65,TRADE
NSW1,2026-08-21 01:40:00,7268.9,48.6,TRADE
NSW1,2026-08-21 01:45:00,7263.7,61.02,TRADE
NSW1,2026-08-21 01:50:00,7269.39,56.05,TRADE
NSW1,2026-08-21 01:55:00,7226.63,46.65,TRADE
NSW1,2026-08-21 02:00:00,7229.56,49.25,TRADE
NSW1,2026-08-21 02:05:00,7180.23,60.18,TRADE
NSW1,2026-08-21 02:10:00,7116.57,59.78,TRADE
NSW1,2026-08-21 02:15:00,7126.12,61.02,TRADE
NSW1,2026-08-21 02:20:00,7074.82,53.43,TRADE
NSW1,2026-08-21 02:25:00,7066.27,61.02,TRADE
NSW1,2026-08-21 02:30:00,7004.48,59.69,TRADE
NSW1,2026-08-21 02:35:00,6960.09,46.65,TRADE
NSW1,2026-08-21 02:40:00,6974.37,48.3,TRADE
NSW1,2026-08-21 02:45:00,6949.84,57.89,TRADE
NSW1,2026-08-21 02:50:00,6868.6,46.65,TRADE
NSW1,2026-08-21 02:55:00,6860.6,56.79,TRADE
NSW1,2026-08-21 03:00:00,6870.83,56.43,TRADE
NSW1,2026-08-21 03:05:00,6895.3,58.6,TRADE
NSW1,2026-08-21 03:10:00,6869.94,59.01,TRADE
NSW1,2026-08-21 03:15:00,6826.21,58.62,TRADE
NSW1,2026-08-21 03:20:00,6818.04,56.78,TRADE
NSW1,2026-08-21 03:25:00,6799.98,57.31,TRADE
NSW1,2026-08-21 03:30:00,6750.84,56.78,TRADE
NSW1,2026-08-21 03:35:00,6708.69,46.65,TRADE
NSW1,2026-08-21 03:40:00,6723.42,47.06,TRADE
NSW1,2026-08-21 03:45:00,6787.61,46.65,TRADE
NSW1,2026-08-21 03:50:00,6723.96,61.02,TRADE
NSW1,2026-08-21 03:55:00,6719.14,57.83,TRADE
NSW1,2026-08-21 04:00:00,6757.93,56.0,TRADE
NSW1,2026-08-21 04:05:00,6763.51,56.69,TRADE
NSW1,2026-08-21 04:10:00,6760.29,57.39,TRADE
NSW1,2026-08-21 04:15:00,6807.8,57.4,TRADE
NSW1,2026-08-21 04:20:00,6760.51,57.39,TRADE
NSW1,2026-08-21 04:25:00,6659.8,57.01,TRADE
NSW1,2026-08-21 04:30:00,6768.67,64.43,TRADE
NSW1,2026-08-21 04:35:00,6803.16,58.9,TRADE
NSW1,2026-08-21 04:40:00,6804.45,57.68,TRADE
NSW1,2026-08-21 04:45:00,6848.22,58.42,TRADE
NSW1,2026-08-21 04:50:00,6816.03,57.39,TRADE
NSW1,2026-08-21 04:55:00,6935.51,64.95,TRADE
NSW1,2026-08-21 05:00:00,6935.33,65.51,TRADE
NSW1,2026-08-21 05:05:00,6930.21,57.24,TRADE
NSW1,2026-08-21 05:10:00,7006.15,57.39,TRADE
NSW1,2026-08-21 05:15:00,7064.9,57.45,TRADE
NSW1,2026-08-21 05:20:00,7109.41,57.39,TRADE
NSW1,2026-08-21 05:25:00,7091.65,57.39,TRADE
NSW1,2026-08-21 05:30:00,7266.4,65.51,TRADE
NSW1,2026-08-21 05:35:00,7297.05,65.5,TRADE
NSW1,2026-08-21 05:40:00,7356.49,65.51,TRADE
NSW1,2026-08-21 05:45:00,7459.6,71.4,TRADE
NSW1,2026-08-21 05:50:00,7438.38,65.51,TRADE
NSW1,2026-08-21 05:55:00,7497.8,67.0,TRADE
NSW1,2026-08-21 06:00:00,7603.26,84.79,TRADE
NSW1,2026-08-21 06:05:00,7660.52,80.39,TRADE
NSW1,2026-08-21 06:10:00,7872.63,82.39,TRADE
NSW1,2026-08-21 06:15:00,7906.01,73.72,TRADE
NSW1,2026-08-21 06:20:00,8056.52,75.53,TRADE
NSW1,2026-08-21 06:25:00,8188.42,77.37,TRADE
NSW1,2026-08-21 06:30:00,8203.21,77.29,TRADE
NSW1,2026-08-21 06:35:00,8306.84,84.79,TRADE
NSW1,2026-08-21 06:40:00,8372.74,82.07,TRADE
NSW1,2026-08-21 06:45:00,8422.82,95.2,TRADE
NSW1,2026-08-21 06:50:00,8589.7,95.2,TRADE
NSW1,2026-08-21 06:55:00,8662.73,88.33,TRADE
NSW1,2026-08-21 07:00:00,8621.53,88.88,TRADE
NSW1,2026-08-21 07:05:00,8749.64,84.79,TRADE
NSW1,2026-08-21 07:10:00,8800.82,65.5,TRADE
NSW1,2026-08-21 07:15:00,8888.9,65.5,TRADE
NSW1,2026-08-21 07:20:00,8925.96,65.5,TRADE
NSW1,2026-08-21 07:25:00,8958.02,65.5,TRADE
NSW1,2026-08-21 07:30:00,8826.17,53.84,TRADE
NSW1,2026-08-21 07:35:00,8818.99,64.89,TRADE
NSW1,2026-08-21 07:40:00,8808.54,64.89,TRADE
NSW1,2026-08-21 07:45:00,8791.89,64.89,TRADE
NSW1,2026-08-21 07:50:00,8794.13,49.54,TRADE
NSW1,2026-08-21 07:55:00,8853.7,64.89,TRADE
NSW1,2026-08-21 08:00:00,8703.42,42.8,TRADE
NSW1,2026-08-21 08:05:00,8692.27,42.8,TRADE
NSW1,2026-08-21 08:10:00,8722.6,52.07,TRADE
NSW1,2026-08-21 08:15:00,8710.15,64.89,TRADE
NSW1,2026-08-21 08:20:00,8566.6,57.53,TRADE
NSW1,2026-08-21 08:25:00,8437.15,42.8,TRADE
NSW1,2026-08-21 08:30:00,8384.69,52.5,TRADE
NSW1,2026-08-21 08:35:00,8248.69,69.99,TRADE
NSW1,2026-08-21 08:40:00,8235.35,76.66,TRADE
NSW1,2026-08-21 08:45:00,8194.96,64.95,TRADE
NSW1,2026-08-21 08:50:00,7993.2,72.8,TRADE
NSW1,2026-08-21 08:55:00,8028.6,72.98,TRADE
NSW1,2026-08-21 09:00:00,7982.22,54.14,TRADE
NSW1,2026-08-21 09:05:00,7733.63,46.65,TRADE
NSW1,2026-08-21 09:10:00,7781.04,31.31,TRADE
NSW1,2026-08-21 09:15:00,7772.8,28.05,TRADE
NSW1,2026-08-21 09:20:00,7568.21,28.05,TRADE
NSW1,2026-08-21 09:25:00,7478.48,42.8,TRADE
NSW1,2026-08-21 09:30:00,7335.06,28.05,TRADE
NSW1,2026-08-21 09:35:00,7315.55,25.81,TRADE
NSW1,2026-08-21 09:40:00,7379.29,42.8,TRADE
NSW1,2026-08-21 09:45:00,7184.47,40.74,TRADE
NSW1,2026-08-21 09:50:00,7245.19,42.8,TRADE
NSW1,2026-08-21 09:55:00,7203.86,29.65,TRADE
NSW1,2026-08-21 10:00:00,7078.85,34.88,TRADE
NSW1,2026-08-21 10:05:00,7032.41,41.22,TRADE
NSW1,2026-08-21 10:10:00,7057.56,35.18,TRADE
NSW1,2026-08-21 10:15:00,6905.93,35.18,TRADE
NSW1,2026-08-21 10:20:00,6886.06,41.88,TRADE
NSW1,2026-08-21 10:25:00,6898.28,41.88,TRADE
NSW1,2026-08-21 10:30:00,6798.18,35.47,TRADE
NSW1,2026-08-21 10:35:00,6813.38,41.22,TRADE
NSW1,2026-08-21 10:40:00,6666.89,41.21,TRADE
NSW1,2026-08-21 10:45:00,6666.15,34.65,TRADE
NSW1,2026-08-21 10:50:00,6674.67,35.15,TRADE
NSW1,2026-08-21 10:55:00,6653.9,34.37,TRADE
NSW1,2026-08-21 11:00:00,6675.98,28.52,TRADE
NSW1,2026-08-21 11:05:00,6640.1,28.95,TRADE
NSW1,2026-08-21 11:10:00,6810.35,33.46,TRADE
NSW1,2026-08-21 11:15:00,6841.33,39.33,TRADE
NSW1,2026-08-21 11:20:00,6798.83,34.37,TRADE
NSW1,2026-08-21 11:25:00,6715.36,33.15,TRADE
NSW1,2026-08-21 11:30:00,6663.11,23.99,TRADE
NSW1,2026-08-21 11:35:00,6687.37,24.13,TRADE
NSW1,2026-08-21 11:40:00,6770.41,27.87,TRADE
NSW1,2026-08-21 11:45:00,6707.99,32.81,TRADE
NSW1,2026-08-21 11:50:00,6654.94,33.17,TRADE
NSW1,2026-08-21 11:55:00,6613.26,46.59,TRADE
NSW1,2026-08-21 12:00:00,6649.34,65.43,TRADE
NSW1,2026-08-21 12:05:00,6615.99,99.01,TRADE
NSW1,2026-08-21 12:10:00,6607.97,68.02,TRADE
NSW1,2026-08-21 12:15:00,6557.48,68.02,TRADE
NSW1,2026-08-21 12:20:00,6553.14,66.53,TRADE
NSW1,2026-08-21 12:25:00,6583.92,73.15,TRADE
NSW1,2026-08-21 12:30:00,6489.35,73.15,TRADE
NSW1,2026-08-21 12:35:00,6397.31,73.15,TRADE
NSW1,2026-08-21 12:40:00,6391.58,66.53,TRADE
NSW1,2026-08-21 12:45:00,6482.96,73.15,TRADE
NSW1,2026-08-21 12:50:00,6538.6,66.53,TRADE
NSW1,2026-08-21 12:55:00,6613.87,99.01,TRADE
NSW1,2026-08-21 13:00:00,6609.25,69.99,TRADE
NSW1,2026-08-21 13:05:00,6599.69,68.02,TRADE
NSW1,2026-08-21 13:10:00,6666.31,68.02,TRADE
NSW1,2026-08-21 13:15:00,6703.57,66.53,TRADE
NSW1,2026-08-21 13:20:00,6672.84,66.53,TRADE
NSW1,2026-08-21 13:25:00,6721.04,69.99,TRADE
NSW1,2026-08-21 13:30:00,6598.85,66.53,TRADE
NSW1,2026-08-21 13:35:00,6526.92,69.95,TRADE
NSW1,2026-08-21 13:40:00,6496.62,66.53,TRADE
NSW1,2026-08-21 13:45:00,6510.09,66.53,TRADE
NSW1,2026-08-21 13:50:00,6565.93,66.53,TRADE
NSW1,2026-08-21 13:55:00,6586.2,52.3,TRADE
NSW1,2026-08-21 14:00:00,6578.07,27.88,TRADE
NSW1,2026-08-21 14:05:00,6766.37,47.77,TRADE
NSW1,2026-08-21 14:10:00,6724.65,52.21,TRADE
NSW1,2026-08-21 14:15:00,6705.53,34.55,TRADE
NSW1,2026-08-21 14:20:00,6814.48,35.11,TRADE
NSW1,2026-08-21 14:25:00,6810.91,28.95,TRADE
NSW1,2026-08-21 14:30:00,6857.94,66.53,TRADE
NSW1,2026-08-21 14:35:00,6931.61,73.2,TRADE
NSW1,2026-08-21 14:40:00,6862.56,52.29,TRADE
NSW1,2026-08-21 14:45:00,6949.29,52.21,TRADE
NSW1,2026-08-21 14:50:00,7113.0,20.96,TRADE
NSW1,2026-08-21 14:55:00,7223.37,52.21,TRADE
NSW1,2026-08-21 15:00:00,7169.81,53.85,TRADE
NSW1,2026-08-21 15:05:00,7080.58,52.3,TRADE
NSW1,2026-08-21 15:10:00,7095.9,52.21,TRADE
NSW1,2026-08-21 15:15:00,7175.49,37.98,TRADE
NSW1,2026-08-21 15:20:00,7263.53,36.71,TRADE
NSW1,2026-08-21 15:25:00,7355.99,37.06,TRADE
NSW1,2026-08-21 15:30:00,7384.64,36.35,TRADE
NSW1,2026-08-21 15:35:00,7483.07,50.48,TRADE
NSW1,2026-08-21 15:40:00,7524.07,66.53,TRADE
NSW1,2026-08-21 15:45:00,7473.15,53.38,TRADE
NSW1,2026-08-21 15:50:00,7612.18,61.39,TRADE
NSW1,2026-08-21 15:55:00,7731.45,47.66,TRADE
NSW1,2026-08-21 16:00:00,7708.3,42.8,TRADE
NSW1,2026-08-21 16:05:00,7795.45,42.49,TRADE
NSW1,2026-08-21 16:10:00,7870.7,60.31,TRADE
NSW1,2026-08-21 16:15:00,7999.01,66.73,TRADE
NSW1,2026-08-21 16:20:00,8083.82,70.94,TRADE
NSW1,2026-08-21 16:25:00,8179.01,69.29,TRADE
NSW1,2026-08-21 16:30:00,8242.99,72.34,TRADE
NSW1,2026-08-21 16:35:00,8347.67,73.44,TRADE
NSW1,2026-08-21 16:40:00,8496.51,75.66,TRADE
NSW1,2026-08-21 16:45:00,8532.3,82.9,TRADE
NSW1,2026-08-21 16:50:00,8556.96,76.15,TRADE
NSW1,2026-08-21 16:55:00,8746.66,90.96,TRADE
NSW1,2026-08-21 17:00:00,8731.91,90.16,TRADE
NSW1,2026-08-21 17:05:00,8687.09,72.18,TRADE
NSW1,2026-08-21 17:10:00,8703.44,73.02,TRADE
NSW1,2026-08-21 17:15:00,8804.8,87.47,TRADE
NSW1,2026-08-21 17:20:00,8875.99,91.29,TRADE
NSW1,2026-08-21 17:25:00,8897.62,83.99,TRADE
NSW1,2026-08-21 17:30:00,9038.16,83.99,TRADE
NSW1,2026-08-21 17:35:00,8993.79,86.75,TRADE
NSW1,2026-08-21 17:40:00,9167.28,85.15,TRADE
NSW1,2026-08-21 17:45:00,9240.12,89.16,TRADE
NSW1,2026-08-21 17:50:00,9156.12,82.9,TRADE
NSW1,2026-08-21 17:55:00,9241.51,82.9,TRADE
NSW1,2026-08-21 18:00:00,9351.55,82.9,TRADE
NSW1,2026-08-21 18:05:00,9362.2,87.18,TRADE
NSW1,2026-08-21 18:10:00,9177.56,76.98,TRADE
NSW1,2026-08-21 18:15:00,9243.6,82.9,TRADE
NSW1,2026-08-21 18:20:00,9254.79,82.9,TRADE
NSW1,2026-08-21 18:25:00,9305.8,82.9,TRADE
NSW1,2026-08-21 18:30:00,9233.24,82.9,TRADE
NSW1,2026-08-21 18:35:00,9180.39,76.28,TRADE
NSW1,2026-08-21 18:40:00,9298.14,73.28,TRADE
NSW1,2026-08-21 18:45:00,9240.29,75.55,TRADE
NSW1,2026-08-21 18:50:00,9257.04,77.83,TRADE
NSW1,2026-08-21 18:55:00,9229.5,79.77,TRADE
NSW1,2026-08-21 19:00:00,9112.67,76.04,TRADE
NSW1,2026-08-21 19:05:00,9169.15,71.38,TRADE
NSW1,2026-08-21 19:10:00,9108.8,75.09,TRADE
NSW1,2026-08-21 19:15:00,9068.73,73.27,TRADE
NSW1,2026-08-21 19:20:00,9136.58,75.75,TRADE
NSW1,2026-08-21 19:25:00,9032.68,66.9,TRADE
NSW1,2026-08-21 19:30:00,9019.7,73.81,TRADE
NSW1,2026-08-21 19:35:00,9011.56,69.98,TRADE
NSW1,2026-08-21 19:40:00,8992.89,66.52,TRADE
NSW1,2026-08-21 19:45:00,9048.86,66.12,TRADE
NSW1,2026-08-21 19:50:00,8982.69,65.51,TRADE
NSW1,2026-08-21 19:55:00,8953.05,65.51,TRADE
NSW1,2026-08-21 20:00:00,8978.35,65.51,TRADE
NSW1,2026-08-21 20:05:00,8859.13,65.51,TRADE
NSW1,2026-08-21 20:10:00,8996.97,65.51,TRADE
NSW1,2026-08-21 20:15:00,8947.83,65.51,TRADE
NSW1,2026-08-21 20:20:00,8879.04,65.51,TRADE
NSW1,2026-08-21 20:25:00,8870.52,64.95,TRADE
NSW1,2026-08-21 20:30:00,8940.94,65.51,TRADE
NSW1,2026-08-21 20:35:00,8935.67,65.51,TRADE
NSW1,2026-08-21 20:40:00,8840.94,64.95,TRADE
NSW1,2026-08-21 20:45:00,8838.74,64.95,TRADE
NSW1,2026-08-21 20:50:00,8784.98,64.95,TRADE
NSW1,2026-08-21 20:55:00,8777.7,64.95,TRADE
NSW1,2026-08-21 21:00:00,8753.41,64.95,TRADE
NSW1,2026-08-21 21:05:00,8795.18,83.34,TRADE
NSW1,2026-08-21 21:10:00,8713.53,83.99,TRADE
NSW1,2026-08-21 21:15:00,8610.01,66.52,TRADE
NSW1,2026-08-21 21:20:00,8606.84,77.42,TRADE
NSW1,2026-08-21 21:25:00,8672.38,82.9,TRADE
NSW1,2026-08-21 21:30:00,8657.32,66.52,TRADE
NSW1,2026-08-21 21:35:00,8601.22,65.51,TRADE
NSW1,2026-08-21 21:40:00,8534.15,66.52,TRADE
NSW1,2026-08-21 21:45:00,8552.54,65.51,TRADE
NSW1,2026-08-21 21:50:00,8466.16,64.95,TRADE
NSW1,2026-08-21 21:55:00,8488.6,65.51,TRADE
NSW1,2026-08-21 22:00:00,8441.5,64.05,TRADE
NSW1,2026-08-21 22:05:00,8334.05,64.8,TRADE
NSW1,2026-08-21 22:10:00,8407.56,65.51,TRADE
NSW1,2026-08-21 22:15:00,8411.51,86.97,TRADE
NSW1,2026-08-21 22:20:00,8434.23,84.79,TRADE
NSW1,2026-08-21 22:25:00,8353.12,79.7,TRADE
NSW1,2026-08-21 22:30:00,8363.48,65.51,TRADE
NSW1,2026-08-21 22:35:00,8309.83,90.0,TRADE
NSW1,2026-08-21 22:40:00,8263.81,84.79,TRADE
NSW1,2026-08-21 22:45:00,8270.64,84.79,TRADE
NSW1,2026-08-21 22:50:00,8255.59,83.99,TRADE
NSW1,2026-08-21 22:55:00,8275.76,83.99,TRADE
NSW1,2026-08-21 23:00:00,8219.93,71.4,TRADE
NSW1,2026-08-21 23:05:00,8154.92,90.49,TRADE
NSW1,2026-08-21 23:10:00,8077.7,90.0,TRADE
NSW1,2026-08-21 23:15:00,8018.86,84.79,TRADE
NSW1,2026-08-21 23:20:00,7959.58,71.4,TRADE
NSW1,2026-08-21 23:25:00,8047.64,84.79,TRADE
NSW1,2026-08-21 23:30:00,7959.23,83.99,TRADE
NSW1,2026-08-21 23:35:00,7890.17,71.23,TRADE
NSW1,2026-08-21 23:40:00,7952.28,83.99,TRADE
NSW1,2026-08-21 23:45:00,7920.42,83.34,TRADE
NSW1,2026-08-21 23:50:00,7813.28,61.28,TRADE
NSW1,2026-08-21 23:55:00,7774.85,65.51,TRADE
NSW1,2026-08-22 00:00:00,7858.8,65.51,TRADE
NSW1,2026-08-22 00:05:00,7816.94,74.25,TRADE
NSW1,2026-08-22 00:10:00,7798.33,80.76,TRADE
NSW1,2026-08-22 00:15:00,7827.5,80.76,TRADE
NSW1,2026-08-22 00:20:00,7804.19,70.6,TRADE
NSW1,2026-08-22 00:25:00,7783.3,68.61,TRADE
NSW1,2026-08-22 00:30:00,7719.38,60.31,TRADE
NSW1,2026-08-22 00:35:00,7729.3,65.51,TRADE
NSW1,2026-08-22 00:40:00,7708.85,60.31,TRADE
NSW1,2026-08-22 00:45:00,7616.37,44.89,TRADE
NSW1,2026-08-22 00:50:00,7578.33,44.89,TRADE
NSW1,2026-08-22 00:55:00,7601.53,59.66,TRADE
NSW1,2026-08-22 01:00:00,7521.09,42.8,TRADE
NSW1,2026-08-22 01:05:00,7433.41,46.88,TRADE
NSW1,2026-08-22 01:10:00,7460.26,65.02,TRADE
NSW1,2026-08-22 01:15:00,7490.43,67.99,TRADE
NSW1,2026-08-22 01:20:00,7438.83,58.94,TRADE
NSW1,2026-08-22 01:25:00,7403.39,58.54,TRADE
NSW1,2026-08-22 01:30:00,7313.97,44.89,TRADE
NSW1,2026-08-22 01:35:00,7277.06,58.18,TRADE
NSW1,2026-08-22 01:40:00,7241.0,58.56,TRADE
NSW1,2026-08-22 01:45:00,7223.79,45.52,TRADE
NSW1,2026-08-22 01:50:00,7222.56,58.98,TRADE
NSW1,2026-08-22 01:55:00,7178.81,66.94,TRADE
NSW1,2026-08-22 02:00:00,7107.61,42.54,TRADE
NSW1,2026-08-22 02:05:00,7131.17,64.95,TRADE
NSW1,2026-08-22 02:10:00,7164.52,65.51,TRADE
NSW1,2026-08-22 02:15:00,7036.1,65.51,TRADE
NSW1,2026-08-22 02:20:00,7086.22,65.51,TRADE
NSW1,2026-08-22 02:25:00,6979.42,64.95,TRADE
NSW1,2026-08-22 02:30:00,6939.55,59.03,TRADE
NSW1,2026-08-22 02:35:00,6896.09,64.95,TRADE
NSW1,2026-08-22 02:40:00,6893.44,66.9,TRADE
NSW1,2026-08-22 02:45:00,6851.94,65.51,TRADE
NSW1,2026-08-22 02:50:00,6822.66,64.95,TRADE
NSW1,2026-08-22 02:55:00,6774.63,64.95,TRADE
NSW1,2026-08-22 03:00:00,6820.24,64.95,TRADE
NSW1,2026-08-22 03:05:00,6767.95,64.95,TRADE
NSW1,2026-08-22 03:10:00,6720.47,65.51,TRADE
NSW1,2026-08-22 03:15:00,6731.45,65.51,TRADE
NSW1,2026-08-22 03:20:00,6658.58,64.95,TRADE
NSW1,2026-08-22 03:25:00,6659.48,64.95,TRADE
NSW1,2026-08-22 03:30:00,6656.26,64.95,TRADE
NSW1,2026-08-22 03:35:00,6683.66,66.52,TRADE
NSW1,2026-08-22 03:40:00,6639.28,67.83,TRADE
NSW1,2026-08-22 03:45:00,6577.34,65.91,TRADE
NSW1,2026-08-22 03:50:00,6613.06,69.99,TRADE
NSW1,2026-08-22 03:55:00,6609.04,75.74,TRADE
NSW1,2026-08-22 04:00:00,6628.1,76.68,TRADE
NSW1,2026-08-22 04:05:00,6648.22,83.05,TRADE
NSW1,2026-08-22 04:10:00,6582.74,77.14,TRADE
NSW1,2026-08-22 04:15:00,6674.89,77.75,TRADE
NSW1,2026-08-22 04:20:00,6601.92,83.55,TRADE
NSW1,2026-08-22 04:25:00,6611.44,83.99,TRADE
NSW1,2026-08-22 04:30:00,6554.82,70.01,TRADE
NSW1,2026-08-22 04:35:00,6635.09,71.4,TRADE
NSW1,2026-08-22 04:40:00,6679.17,71.4,TRADE
NSW1,2026-08-22 04:45:00,6648.44,83.21,TRADE
NSW1,2026-08-22 04:50:00,6689.22,71.4,TRADE
NSW1,2026-08-22 04:55:00,6724.91,82.66,TRADE
NSW1,2026-08-22 05:00:00,6646.7,84.79,TRADE
NSW1,2026-08-22 05:05:00,6649.72,77.4,TRADE
NSW1,2026-08-22 05:10:00,6794.66,90.49,TRADE
NSW1,2026-08-22 05:15:00,6868.1,90.0,TRADE
NSW1,2026-08-22 05:20:00,6834.76,71.4,TRADE
NSW1,2026-08-22 05:25:00,6850.83,71.4,TRADE
NSW1,2026-08-22 05:30:00,6867.65,71.4,TRADE
NSW1,2026-08-22 05:35:00,6862.9,83.29,TRADE
NSW1,2026-08-22 05:40:00,6828.72,82.9,TRADE
NSW1,2026-08-22 05:45:00,6956.07,84.79,TRADE
NSW1,2026-08-22 05:50:00,6985.18,84.79,TRADE
NSW1,2026-08-22 05:55:00,7005.12,71.4,TRADE
NSW1,2026-08-22 06:00:00,7032.86,90.0,TRADE
NSW1,2026-08-22 06:05:00,7111.65,85.13,TRADE
NSW1,2026-08-22 06:10:00,7259.22,82.9,TRADE
NSW1,2026-08-22 06:15:00,7345.18,71.4,TRADE
NSW1,2026-08-22 06:20:00,7412.96,71.4,TRADE
